,Unnamed: 0,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,Unnamed: 0,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
50,50,2012-09-05,30.21999931335449,30.38999938964844,0.6927776336669922,30.657223,1,2,1,0,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,50,0,1,1,1,2,0,2,2,2,1,2,1,1,2,2,2,2,0,1,2,2,2,2,2,2
51,51,2012-09-06,30.5,31.350000381469727,0.3351421356201172,30.614859,1,1,1,1,2,2,1,2,1,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,51,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,0,2,2,2,2,2
52,52,2012-09-07,31.040000915527344,30.950000762939453,-0.0854949951171875,30.805494,1,1,1,1,0,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,0,52,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,2
53,53,2012-09-10,30.82999992370605,30.71999931335449,-0.1256599426269531,30.91566,1,1,1,1,0,2,1,0,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,53,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,2
54,54,2012-09-11,30.690000534057617,30.790000915527344,-0.1452789306640625,30.92528,1,1,1,1,0,2,1,0,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,54,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,2
55,55,2012-09-12,30.940000534057617,30.780000686645508,-0.0463619232177734,30.986362,1,1,1,1,2,2,1,2,1,1,2,0,1,1,2,1,1,1,2,1,1,2,2,2,0,55,1,1,1,1,1,1,0,2,2,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,2
56,56,2012-09-13,30.88999938964844,30.940000534057617,0.1847476959228515,31.025251,1,0,1,1,2,2,1,2,1,2,2,2,0,1,2,1,2,2,2,2,0,2,2,2,2,56,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,2,2,0,2
57,57,2012-09-14,31.01000022888184,31.209999084472656,0.1987056732177734,31.011293,1,0,1,1,2,2,1,2,1,2,2,2,0,1,2,1,2,2,2,2,0,2,2,2,2,57,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,2,2,0,2
58,58,2012-09-17,31.190000534057617,31.209999084472656,0.1089038848876953,31.071096,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,0,2,0,0,2,2,2,2,58,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2
59,59,2012-09-18,31.100000381469727,31.18000030517578,-0.1398487091064453,31.189848,1,1,1,1,2,2,1,2,1,1,2,0,1,1,2,1,1,1,2,1,1,2,2,2,1,59,1,1,1,1,1,1,0,2,2,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,2
60,60,2012-09-19,31.09000015258789,31.049999237060547,0.1925220489501953,31.257479,1,2,1,1,2,2,1,2,1,2,2,2,0,1,2,1,2,2,2,2,0,2,2,2,2,60,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,2,2,0,2
61,61,2012-09-20,30.950000762939453,31.450000762939453,-0.0339031219482421,31.223904,1,0,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,0,61,1,1,1,1,0,1,2,2,2,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,2
62,62,2012-09-21,31.43000030517578,31.190000534057617,-0.5094947814941406,31.289495,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,62,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
63,63,2012-09-24,31.0,30.780000686645508,-0.7870807647705078,31.17708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,64,2012-09-25,30.950000762939453,30.38999938964844,-0.9698028564453124,31.139803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,65,2012-09-26,30.280000686645508,30.170000076293945,-0.8357677459716797,30.995768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,66,2012-09-27,30.170000076293945,30.15999984741211,-1.0072097778320312,30.76721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,67,2012-09-28,30.18000030517578,29.76000022888184,-1.1077213287353516,30.597721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,68,2012-10-01,29.809999465942383,29.489999771118164,-0.7064037322998047,30.366404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,69,2012-10-02,29.68000030517578,29.65999984741211,-0.2490577697753906,30.109058,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
70,70,2012-10-03,29.75,29.86000061035156,0.0340156555175781,29.995985,1,1,1,1,0,2,1,1,1,1,2,0,1,1,2,1,0,0,2,0,1,2,2,2,2,70,1,1,1,1,1,1,1,0,2,1,0,1,1,0,1,0,1,1,1,1,2,2,2,1,2
71,71,2012-10-04,29.96999931335449,30.030000686645508,-0.1170921325683593,29.967093,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,2,1,1,2,2,2,1,71,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2
72,72,2012-10-05,30.229999542236328,29.850000381469727,-0.2188835144042968,29.998884,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,1,1,1,2,1,1,2,2,2,1,72,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0
73,73,2012-10-08,29.63999938964844,29.780000686645508,-0.7600021362304688,30.040003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,74,2012-10-09,29.68000030517578,29.280000686645508,-1.0474319458007812,30.027431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,75,2012-10-10,29.149999618530277,28.979999542236328,-0.8874130249023438,29.837414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,76,2012-10-11,29.21999931335449,28.950000762939453,-0.3821697235107422,29.58217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,76,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
77,77,2012-10-12,28.96999931335449,29.200000762939453,0.0857410430908203,29.42426,1,1,1,1,0,2,1,2,1,0,2,2,1,1,2,1,2,2,2,0,1,2,2,2,2,77,1,1,1,1,1,1,1,2,2,1,2,1,1,0,1,2,1,1,1,1,2,2,2,1,2
78,78,2012-10-15,29.3700008392334,29.51000022888184,0.1459026336669922,29.344097,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,0,1,2,2,2,2,78,1,1,1,1,1,1,1,2,2,1,2,1,1,2,0,2,0,1,1,1,2,2,2,1,2
79,79,2012-10-16,29.450000762939453,29.489999771118164,0.1456794738769531,29.44432,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,0,2,2,2,2,79,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,0,1,1,1,2,2,2,0,2
80,80,2012-10-17,29.299999237060547,29.59000015258789,-0.0140247344970703,29.514025,1,1,1,1,2,2,1,2,1,0,2,2,1,1,2,1,0,1,2,1,1,2,2,2,0,80,1,1,1,1,1,1,1,2,2,1,2,1,1,0,0,0,1,1,1,1,2,2,2,1,2
81,81,2012-10-18,29.649999618530277,29.5,-0.928884506225586,29.568884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,82,2012-10-19,29.049999237060547,28.63999938964844,-1.5841445922851562,29.584145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,83,2012-10-22,28.729999542236328,28.0,-1.1980247497558594,29.248024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,84,2012-10-23,27.770000457763672,28.049999237060547,-0.9869041442871094,28.886904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,85,2012-10-24,28.15999984741211,27.899999618530277,-0.7524585723876953,28.632458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,2012-10-25,28.190000534057617,27.8799991607666,-0.2814979553222656,28.491497,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,2,0,1,86,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0
87,87,2012-10-26,27.86000061035156,28.209999084472656,0.1520709991455078,28.38793,1,0,1,1,2,2,1,1,1,2,2,2,0,1,2,1,2,0,2,2,1,2,2,2,2,87,1,1,2,1,1,1,0,2,2,1,2,1,1,2,2,2,0,1,1,0,2,2,2,0,2
88,88,2012-10-31,28.549999237060547,28.540000915527344,1.1636123657226562,28.356388,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89,89,2012-11-01,28.84000015258789,29.520000457763672,1.020303726196289,28.479696,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
90,90,2012-11-02,29.59000015258789,29.5,0.7979698181152344,28.83203,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
91,91,2012-11-05,29.6200008392334,29.6299991607666,0.6569423675537109,29.203058,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
92,92,2012-11-06,29.81999969482422,29.86000061035156,-0.4432010650634765,29.523201,1,2,2,2,2,2,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,2,2,1,1,92,2,0,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1
93,93,2012-11-07,29.530000686645508,29.07999992370605,-0.9852161407470704,29.795216,1,0,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,93,2,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,94,2012-11-08,29.1200008392334,28.809999465942383,-0.8662319183349609,29.696232,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,2,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,95,2012-11-09,28.8799991607666,28.82999992370605,-1.3032493591308594,29.523249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,96,2012-11-12,28.940000534057617,28.21999931335449,-2.301849365234375,29.39185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,97,2012-11-13,27.020000457763672,27.09000015258789,-2.2440757751464844,29.084076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,98,2012-11-14,27.239999771118164,26.84000015258789,-1.5522079467773438,28.212208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,99,2012-11-15,26.8799991607666,26.65999984741211,-1.2791004180908203,27.7991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,100,2012-11-16,26.670000076293945,26.520000457763672,-0.8039283752441406,27.533928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,101,2012-11-19,26.799999237060547,26.729999542236328,-0.5329055786132812,27.242905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
102,102,2012-11-20,26.76000022888184,26.709999084472656,-0.181671142578125,27.131672,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,2,1,1,2,2,2,1,102,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2
103,103,2012-11-21,26.709999084472656,26.950000762939453,0.6130142211914062,27.086987,1,2,2,2,2,2,1,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,103,2,1,2,2,2,0,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2
104,104,2012-11-23,27.229999542236328,27.700000762939453,0.3044261932373047,27.085573,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,104,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2
105,105,2012-11-26,27.540000915527344,27.38999938964844,-0.2779865264892578,27.357986,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,0,1,105,0,1,2,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
106,106,2012-11-27,27.36000061035156,27.07999992370605,-0.0691986083984375,27.4292,1,2,2,2,2,2,1,1,1,2,2,2,1,0,2,1,0,1,2,2,0,2,2,2,0,106,2,1,2,2,0,1,2,2,2,1,2,0,1,0,2,2,1,1,1,0,2,2,2,1,2
107,107,2012-11-28,27.01000022888184,27.36000061035156,-0.5671443939208984,27.517145,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,107,1,1,2,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,108,2012-11-29,27.11000061035156,26.950000762939453,-0.9389495849609376,27.55895,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,108,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,109,2012-11-30,27.049999237060547,26.6200008392334,-1.0336170196533203,27.463617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,110,2012-12-03,26.780000686645508,26.43000030517578,-0.8997974395751953,27.269798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,110,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,111,2012-12-04,26.5,26.3700008392334,-0.4916019439697265,27.161602,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,111,0,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
112,112,2012-12-05,26.3799991607666,26.670000076293945,-0.3196773529052734,27.049677,1,1,1,1,2,2,1,1,1,1,1,2,1,1,0,1,1,1,2,1,1,2,2,1,1,112,0,1,2,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
113,113,2012-12-06,26.809999465942383,26.729999542236328,-0.5170211791992188,26.97702,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,113,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
114,114,2012-12-07,26.81999969482422,26.459999084472656,-0.129791259765625,27.069792,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,0,1,2,2,2,1,114,2,1,2,2,1,1,2,2,2,1,0,2,1,1,1,1,1,1,1,1,0,2,2,1,0
115,115,2012-12-10,26.559999465942383,26.940000534057617,0.2878704071044922,27.03213,1,2,2,2,2,2,1,2,1,2,2,2,0,0,2,1,2,2,2,2,0,2,2,2,2,115,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2
116,116,2012-12-11,27.049999237060547,27.31999969482422,0.1510887145996093,27.088911,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,0,2,2,1,2,2,2,2,116,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,0,2,2,2,0,2
117,117,2012-12-12,27.530000686645508,27.239999771118164,-0.1605873107910156,27.270588,1,2,2,2,2,2,1,0,1,1,2,2,1,1,2,1,1,1,2,0,1,2,2,2,1,117,2,1,2,2,2,1,2,2,2,1,0,2,1,1,1,1,1,1,1,1,0,2,2,1,0
118,118,2012-12-13,27.31999969482422,27.11000061035156,-0.6321659088134766,27.442165,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,118,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,119,2012-12-14,27.11000061035156,26.809999465942383,-0.4050045013427734,27.505005,1,0,1,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,119,2,1,2,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
120,120,2012-12-17,26.790000915527344,27.100000381469727,0.1190414428710937,27.440958,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,0,2,2,1,2,2,2,2,120,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,0,1,1,0,2,2,2,1,2
121,121,2012-12-18,27.25,27.559999465942383,-0.1188297271728515,27.42883,1,2,0,2,2,2,1,0,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,121,2,1,2,2,2,1,2,2,2,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,0
122,122,2012-12-19,27.690000534057617,27.309999465942383,0.1279964447021484,27.552004,1,2,2,2,2,2,1,2,1,2,2,2,1,0,2,1,2,0,2,2,1,2,2,2,2,122,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,0,1,1,0,2,2,2,0,2
123,123,2012-12-20,27.36000061035156,27.68000030517578,-0.1743412017822265,27.624342,1,2,0,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,0,1,123,2,1,2,0,2,1,2,2,2,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,0
124,124,2012-12-21,27.450000762939453,27.450000762939453,-0.6642532348632812,27.724253,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,124,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,125,2012-12-24,27.200000762939453,27.059999465942383,-0.7574405670166016,27.617441,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,125,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,126,2012-12-26,27.030000686645508,26.86000061035156,-0.7214431762695312,27.681442,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,126,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,127,2012-12-27,26.88999938964844,26.959999084472656,-1.054666519165039,27.604666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,128,2012-12-28,26.709999084472656,26.549999237060547,-0.7873001098632812,27.4973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,129,2012-12-31,26.59000015258789,26.709999084472656,0.2705326080322265,27.349468,1,2,1,2,2,2,1,0,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,129,2,1,2,0,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,0,2,2,2,2,2
130,130,2013-01-02,27.25,27.6200008392334,0.0513553619384765,27.198645,1,1,1,1,2,2,1,1,1,0,2,2,1,1,2,1,0,0,2,1,1,2,2,2,2,130,1,1,1,1,1,1,0,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2
131,131,2013-01-03,27.6299991607666,27.25,-0.6437282562255859,27.383728,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,131,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,132,2013-01-04,27.270000457763672,26.739999771118164,-0.8015041351318359,27.491505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,132,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,133,2013-01-07,26.770000457763672,26.690000534057617,-0.8593196868896484,27.409319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,134,2013-01-08,26.75,26.549999237060547,-0.6296195983886719,27.32962,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,134,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,135,2013-01-09,26.71999931335449,26.700000762939453,-0.7416801452636719,27.20168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,136,2013-01-10,26.649999618530277,26.459999084472656,-0.300201416015625,27.130201,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,2,2,1,1,136,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
137,137,2013-01-11,26.489999771118164,26.82999992370605,-0.0932140350341796,26.983213,1,1,1,1,0,2,1,1,1,0,2,2,1,1,2,1,1,1,2,1,1,2,2,2,0,137,1,1,1,1,1,1,0,2,2,1,2,1,1,1,1,0,1,1,1,1,2,2,2,1,2
138,138,2013-01-14,26.899999618530277,26.88999938964844,0.2058029174804687,27.004196,1,2,1,0,2,2,1,1,1,2,2,2,0,0,2,1,2,2,2,2,0,2,2,2,2,138,0,1,0,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,0,2
139,139,2013-01-15,26.82999992370605,27.209999084472656,-0.0790386199951171,27.11904,1,0,1,1,2,2,1,1,1,0,2,2,1,1,2,1,1,1,2,0,1,2,2,2,0,139,1,1,1,1,1,1,2,2,2,1,2,1,1,1,0,0,1,1,1,1,2,2,2,1,2
140,140,2013-01-16,27.149999618530277,27.040000915527344,-0.0201358795166015,27.270136,1,2,1,0,2,2,1,1,1,0,2,2,1,1,2,1,1,1,2,2,1,2,2,2,0,140,0,1,0,1,2,1,2,2,2,1,2,1,1,0,2,0,1,1,1,1,2,2,2,1,2
141,141,2013-01-17,27.190000534057617,27.25,-0.1285152435302734,27.378515,1,0,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,0,1,2,2,2,1,141,0,1,1,1,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,0,2,2,1,0
142,142,2013-01-18,27.100000381469727,27.25,-0.3231639862060547,27.473164,1,1,1,1,2,2,1,1,1,1,0,2,1,1,0,1,1,1,0,1,1,2,2,1,1,142,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
143,143,2013-01-22,27.299999237060547,27.149999618530277,0.096628189086914,27.513372,1,2,1,2,2,2,1,1,1,2,2,2,1,0,2,1,0,1,2,2,1,2,2,2,2,143,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,0,1,1,0,2,2,2,1,2
144,144,2013-01-23,27.200000762939453,27.61000061035156,0.1078834533691406,27.522116,1,2,0,2,2,2,1,1,1,2,2,2,1,0,2,1,2,1,2,2,1,2,2,2,2,144,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,0,1,1,0,2,2,2,1,2
